,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
29,52,2987687,50,TRØNDELAG,5001,TRONDHEIM,182065218,0,243,Veksthus,TB,Tatt i bruk,10101,10101,10101,20060215,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,295.0,0.0,295.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036695.0,572390.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043928.9,273323.74,0.0,1,N,0.0,X,L,A,,20060215,P3,,"{'x': 572390, 'y': 7036695, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0413,0.022,-0.004,0.0392400828,0.0,0.0,0.0404000704,0.0,0.0,0.038357456,0.0163631382,0,0,0.0056907312,0,0,0.0001458453,0.0019758872,0,0,0.0085594291,0,0,0.0149719303,Solceller
30,53,2987688,50,TRØNDELAG,5001,TRONDHEIM,182065226,0,319,Annen kontorbygning,TB,Tatt i bruk,10101,10101,10101,20080303,O,"Off. adm. og forsvar, og trygdeordninger underlagt off. forvaltning",,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036653.0,572330.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043892.68,273260.04,0.0,1,N,0.0,Y,C,A,,20080303,P3,,"{'x': 572330, 'y': 7036653, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
31,54,2987693,50,TRØNDELAG,5001,TRONDHEIM,182065277,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19620718,19620818,19630818,20030519,X,Bolig,,,20030519,20030519,,Ikke utfylt,388.0,388.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036753.0,572217.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044002.88,273156.84,0.0,1,N,0.0,X,A,A,,19630818,P3,,"{'x': 572217, 'y': 7036753, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0614,0.022,-0.001,0.0596403723,0.0,0.0,0.015549964,0.0,0.0,0.0138369829,0.0208127817,0,0,0.001584495,0,0,4.50546e-05,0.0024270671,0,0,0.0018114103,0,0,0.0051174925,Solceller
32,55,2987694,50,TRØNDELAG,5001,TRONDHEIM,182065285,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19620718,19620818,19630818,20030519,X,Bolig,,,20030519,20030519,,Ikke utfylt,388.0,388.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036767.0,572196.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044018.79,273137.23,0.0,1,N,0.0,X,A,A,,19630818,P3,,"{'x': 572196, 'y': 7036767, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0614,0.022,-0.001,0.0596403723,0.0,0.0,0.015549964,0.0,0.0,0.0138369829,0.0208127817,0,0,0.001584495,0,0,4.50546e-05,0.0024270671,0,0,0.0018114103,0,0,0.0051174925,Solceller
33,56,2987698,50,TRØNDELAG,5001,TRONDHEIM,182065323,0,722,Bo- og behandlingssenter,TB,Tatt i bruk,19930504,19930604,19940604,20030519,Q,Helse- og sosialtjenester,,,20030519,20030519,,Ikke utfylt,424.0,424.0,0.0,2,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036741.0,572121.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043999.91,273060.08,0.0,1,N,0.0,X,J,A,,19940604,P3,,"{'x': 572121, 'y': 7036741, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0952,0.026,0.003,0.0747872639,0.0,0.0,0.0431126409,0.0,0.0,0.02268124,0.0209010038,0,0,0.0053413188,0,0,7.38523e-05,0.0053706662,0,0,0.0057020877,0,0,0.0083884671,Solceller
34,57,2987699,50,TRØNDELAG,5001,TRONDHEIM,182065331,0,141,Stort frittliggende boligbygg på 2 etg.,TB,Tatt i bruk,19600615,19600715,19610715,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,510.0,510.0,0.0,3,5,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036814.0,572211.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044064.21,273156.57,0.0,1,N,0.0,X,B,A,,19610715,P3,,"{'x': 572211, 'y': 7036814, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0867,0.03,-0.001,0.086012676,0.0,0.0,0.0204393857,0.0,0.0,0.0197762141,0.0282388187,0,0,0.0020827125,0,0,6.9796e-05,0.0043458497,0,0,0.0023809775,0,0,0.0075167027,Solceller
35,58,2987700,50,TRØNDELAG,5001,TRONDHEIM,182065358,0,131,Rekkehus,TB,Tatt i bruk,19600615,19600715,19610715,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,822.0,822.0,0.0,3,7,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036804.0,572176.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044057.52,273120.77,0.0,1,N,0.0,X,A,A,,19610715,P3,,"{'x': 572176, 'y': 7036804, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.13,0.047,-0.002,0.1263515104,0.0,0.0,0.0329434804,0.0,0.0,0.0293144329,0.0440930581,0,0,0.0033568425,0,0,9.54506e-05,0.0051418794,0,0,0.0038375755,0,0,0.010841698,Solceller
36,59,2987701,50,TRØNDELAG,5001,TRONDHEIM,182065366,0,133,Kjede/atriumhus,TB,Tatt i bruk,19751217,19760117,19770117,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,410.0,410.0,0.0,2,6,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036765.0,572062.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044029.34,273003.55,0.0,1,N,0.0,X,A,A,,19770117,P3,,"{'x': 572062, 'y': 7036765, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0575,0.024,-0.004,0.0630220429,0.0,0.0,0.016431663,0.0,0.0,0.0219323312,0.0219928879,0,0,0.0016743375,0,0,7.14138e-05,0.0025646844,0,0,0.0019141192,0,0,0.0081114894,Solceller
37,60,2987703,50,TRØNDELAG,5001,TRONDHEIM,182065382,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,229.0,229.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036855.0,572226.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044103.65,273175.35,0.0,1,N,0.0,X,A,A,,19590906,P3,,"{'x': 572226, 'y': 7036855, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0362,0.013,-0.001,0.0352001166,0.0,0.0,0.0091776849,0.0,0.0,0.0081666729,0.0122838325,0,0,0.0009351788,0,0,2.65915e-05,0.00143247,0,0,0.0010691056,0,0,0.0030203757,Solceller
38,61,2987704,50,TRØNDELAG,5001,TRONDHEIM,182065390,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,345.0,345.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036861.0,572202.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044111.87,273152.0,0.0,1,N,0.0,X,A,A,,19590906,P3,,"{'x': 572202, 'y': 7036861, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0546,0.02,-0.001,0.0530307434,0.0,0.0,0.0138266432,0.0,0.0,0.0123035028,0.0185062105,0,0,0.0014088937,0,0,4.00614e-05,0.0021580881,0,0,0.0016106612,0,0,0.0045503477,Solceller
39,62,2987705,50,TRØNDELAG,5001,TRONDHEIM,182065404,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19570828,19570928,19580928,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,348.0,348.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036870.0,572172.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044123.64,273122.96,0.0,1,N,0.0,X,A,A,,19580928,P3,,"{'x': 572172, 'y': 7036870, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.055,0.02,-0.001,0.0534918803,0.0,0.0,0.0139468749,0.0,0.0,0.0124104898,0.0186671341,0,0,0.001421145,0,0,4.04098e-05,0.002176854,0,0,0.001624667,0,0,0.004589916,Solceller
40,63,2987706,50,TRØNDELAG,5001,TRONDHEIM,182065412,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19580806,19580906,19590906,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,345.0,345.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036863.0,572145.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044119.2,273095.41,0.0,1,N,0.0,X,A,A,,19590906,P3,,"{'x': 572145, 'y': 7036863, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0546,0.02,-0.001,0.0530307434,0.0,0.0,0.0138266432,0.0,0.0,0.0123035028,0.0185062105,0,0,0.0014088937,0,0,4.00614e-05,0.0021580881,0,0,0.0016106612,0,0,0.0045503477,Solceller
41,64,2987711,50,TRØNDELAG,5001,TRONDHEIM,182065463,0,143,Stort frittliggende boligbygg på 5 etg. el. mer,TB,Tatt i bruk,19570320,19570420,19580420,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,3375.0,3375.0,0.0,12,40,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036916.0,572093.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044176.86,273048.57,0.0,1,J,0.0,X,B,A,,19580420,P3,,"{'x': 572093, 'y': 7036916, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.6717,0.201,0.032,0.5692015322,0.0,0.0,0.1352606403,0.0,0.0,0.0327180013,0.1868745357,0,0,0.0137826562,0,0,0.0001154714,0.0287592997,0,0,0.0157564686,0,0,0.0124357213,Solceller
42,65,2987712,50,TRØNDELAG,5001,TRONDHEIM,182065471,0,143,Stort frittliggende boligbygg på 5 etg. el. mer,TB,Tatt i bruk,19590128,19590228,19600228,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,3725.0,3725.0,0.0,12,40,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036958.0,572142.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044214.12,273101.32,0.0,1,J,0.0,X,B,A,,19600228,P3,,"{'x': 572142, 'y': 7036958, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.7414,0.221,0.035,0.6282298393,0.0,0.0,0.1492876697,0.0,0.0,0.0361109792,0.2062541172,0,0,0.0152119688,0,0,0.0001274462,0.0317417456,0,0,0.0173904728,0,0,0.0137253517,Solceller
43,66,2987713,50,TRØNDELAG,5001,TRONDHEIM,182065498,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,88.0,88.0,0.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036952.0,572110.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044211.13,273068.88,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572110, 'y': 7036952, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0076,0.005,-0.003,0.0135266824,0.0,0.0,0.003526796,0.0,0.0,0.0094148544,0.0047204247,0,0,0.00035937,0,0,3.06557e-05,0.0005504688,0,0,0.0004108353,0,0,0.0034820052,Solceller
44,67,2987714,50,TRØNDELAG,5001,TRONDHEIM,182065501,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,189.0,0.0,189.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036962.0,572093.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044222.69,273052.88,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572093, 'y': 7036962, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0164,0.011,-0.005,0.0290516246,0.0,0.0,0.0075745959,0.0,0.0,0.0202205395,0.0101381849,0,0,0.0007718287,0,0,6.584e-05,0.0011822569,0,0,0.0008823622,0,0,0.0074783975,Solceller
45,68,4345647,50,TRØNDELAG,5001,TRONDHEIM,196088865,0,319,Annen kontorbygning,TB,Tatt i bruk,19550126,19550226,19560226,20030520,Q,Helse- og sosialtjenester,,,20030520,20030520,,Ikke utfylt,673.0,0.0,673.0,3,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036916.0,572186.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044168.16,273141.21,0.0,1,N,0.0,X,C,A,,19560226,P3,,"{'x': 572186, 'y': 7036916, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.1521,0.05,0.016,0.0649226945,0.0,0.0,0.116371166,0.0,0.0,0.0291690033,0.0331754415,0,0,0.0172691733,0,0,0.0001109084,0.0022447273,0,0,0.0248844138,0,0,0.011385434,Solceller
46,69,4344220,50,TRØNDELAG,5001,TRONDHEIM,196089306,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19740424,19740524,19741124,20030518,Y,Annet som ikke er næring,,,20030518,20030518,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036656.3,571941.8,,U,23,EUREF89 UTM Sone 33,,,7043932.31,272873.63,0.0,1,N,0.0,X,A,A,,19741124,P3,,"{'x': 571941.7999999998, 'y': 7036656.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0022,0.001,-0.001,0.0038428075,0.0,0.0,0.0010019307,0.0,0.0,0.0026746745,0.0013410297,0,0,0.0001020938,0,0,8.709e-06,0.0001563832,0,0,0.0001167146,0,0,0.000989206,Solceller
47,70,4374167,50,TRØNDELAG,5001,TRONDHEIM,196103228,0,243,Veksthus,TB,Tatt i bruk,19931112,19931212,19940412,20030821,Q,Helse- og sosialtjenester,,,20030821,20030821,,Ikke utfylt,135.0,0.0,135.0,1,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036688.0,572398.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043921.18,273331.06,0.0,1,N,0.0,X,L,A,,19940412,P3,,"{'x': 572398, 'y': 7036688, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.0189,0.01,-0.002,0.017957326,0.0,0.0,0.0184881678,0.0,0.0,0.0175534121,0.0074882158,0,0,0.0026042329,0,0,6.67428e-05,0.0009042196,0,0,0.0039170269,0,0,0.0068515613,Solceller
48,71,4972609,50,TRØNDELAG,5001,TRONDHEIM,300057030,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036952.3,572533.5,,U,23,EUREF89 UTM Sone 33,,,7044171.78,273490.78,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572533.5, 'y': 7036952.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
49,72,4972610,50,TRØNDELAG,5001,TRONDHEIM,300057035,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036897.4,572384.2,,U,23,EUREF89 UTM Sone 33,,,7044131.07,273336.92,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572384.2000000002, 'y': 7036897.3999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
50,73,4972611,50,TRØNDELAG,5001,TRONDHEIM,300057037,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036811.1,572440.4,,U,23,EUREF89 UTM Sone 33,,,7044039.84,273384.82,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572440.4000000004, 'y': 7036811.1000000015, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
51,74,4972612,50,TRØNDELAG,5001,TRONDHEIM,300057038,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036849.4,572545.7,,U,23,EUREF89 UTM Sone 33,,,7044068.13,273493.3,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572545.7000000002, 'y': 7036849.3999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
52,75,5219922,50,TRØNDELAG,5001,TRONDHEIM,300246198,0,239,Annen lagerbygning,FA,Ferdigattest,10101,20110902,20130624,20130625,Q,Helse- og sosialtjenester,,,20110923,10101,,Ikke utfylt,14.0,0.0,14.0,1,,L,22,EUREF89 UTM Sone 32,,,7036752.9,572121.6,,U,23,EUREF89 UTM Sone 33,,,7044011.71,273061.79,0.0,1,N,17.0,Y,W,A,,20130624,P3,,"{'x': 572121.5999999996, 'y': 7036752.8999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
53,76,5384266,50,TRØNDELAG,5001,TRONDHEIM,300387151,0,612,Barnehage,FA,Ferdigattest,20130422,20130716,20140818,20140819,P,Undervisning,,,20130814,20130814,,Ikke utfylt,1250.0,0.0,1250.0,3,,L,22,EUREF89 UTM Sone 32,,,7036696.86,572039.61,,U,23,EUREF89 UTM Sone 33,,,7043963.56,272974.87,0.0,1,J,810.0,Y,F,A,,20140818,P3,,"{'x': 572039.6100000003, 'y': 7036696.859999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.1035,0.086,-0.006,0.1044791342,0.0,0.0,0.093285471,0.0,0.0,0.0942278438,0.071296695,0,0,0.0149485012,0,0,0.0003325576,0.0076986692,0,0,0.0221943825,0,0,0.0358148774,Solceller
54,77,5565229,50,TRØNDELAG,5001,TRONDHEIM,300535827,0,719,Sykehus,FA,Ferdigattest,20151216,20160203,20170901,20170904,Q,Helse- og sosialtjenester,,,20160204,20151218,,Ikke utfylt,4265.0,0.0,4265.0,2,,L,22,EUREF89 UTM Sone 32,,,7037001.41,572450.61,,U,23,EUREF89 UTM Sone 33,,,7044228.47,273412.81,0.0,1,N,3260.0,Y,K,A,,20170901,P3,,"{'x': 572450.6100000003, 'y': 7037001.41, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.9134,0.218,0.143,0.3292656803,0.0,0.0,0.5840891538,0.0,0.0,0.0,0.1356643955,0,0,0.08227447,0,0,0.0,0.0189934226,0,0,0.1237490347,0,0,0.0,Solceller
55,78,5689254,50,TRØNDELAG,5001,TRONDHEIM,300639294,0,319,Annen kontorbygning,IG,Igangsettingstillatelse,20170823,20170823,10101,10101,M,"Faglig, vitenskapelig og teknisk tjenesteyting",,,20170824,20170824,,Ikke utfylt,164.0,0.0,164.0,1,,L,22,EUREF89 UTM Sone 32,,,7037155.47,572149.62,,U,23,EUREF89 UTM Sone 33,,,7044410.12,273127.39,0.0,1,N,176.0,X,,A,,10101,P3,,"{'x': 572149.6200000001, 'y': 7037155.469999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
56,79,5751423,50,TRØNDELAG,5001,TRONDHEIM,300692778,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,24.0,0.0,24.0,1,,L,22,EUREF89 UTM Sone 32,,,7036708.3,572064.4,,U,23,EUREF89 UTM Sone 33,,,7043972.64,273000.63,0.0,1,N,30.0,Y,G,A,,20180101,P3,,"{'x': 572064.4000000004, 'y': 7036708.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,-0.0009,0.001,-0.001,0.0015472543,0.0,0.0,0.0014650848,0.0,0.0,0.0039007582,0.0007176655,0,0,0.0003318288,0,0,1.48317e-05,0.0001105593,0,0,0.0002191068,0,0,0.0015225692,Solceller
57,80,5751424,50,TRØNDELAG,5001,TRONDHEIM,300692780,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036674.31,572055.54,,U,23,EUREF89 UTM Sone 33,,,7043939.61,272988.63,0.0,1,N,31.0,Y,G,A,,20180101,P3,,"{'x': 572055.54, 'y': 7036674.309999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,-0.0009,0.001,-0.001,0.0016117232,0.0,0.0,0.00152613,0.0,0.0,0.0040307835,0.0007475683,0,0,0.000345655,0,0,1.53261e-05,0.0001151659,0,0,0.0002282362,0,0,0.0015733215,Solceller
58,81,5752892,50,TRØNDELAG,5001,TRONDHEIM,300694013,0,239,Annen lagerbygning,IG,Igangsettingstillatelse,20180713,20180713,10101,10101,Y,Annet som ikke er næring,,,20180713,20180713,,Ikke utfylt,40.0,0.0,40.0,1,,L,22,EUREF89 UTM Sone 32,,,7037132.07,572151.17,,U,23,EUREF89 UTM Sone 33,,,7044386.66,273126.75,0.0,1,N,46.0,X,,A,,10101,P3,,"{'x': 572151.1699999999, 'y': 7037132.07, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,Solceller
59,82,5837684,50,TRØNDELAG,5001,TRONDHEIM,300763648,0,739,Annen primærhelsebygning,FA,Ferdigattest,20190913,20190916,20210611,20210614,M,"Faglig, vitenskapelig og teknisk tjenesteyting",,,20190916,20190913,,Ikke utfylt,6090.0,0.0,6090.0,2,,L,22,EUREF89 UTM Sone 32,,,7036913.89,572604.54,,U,23,EUREF89 UTM Sone 33,,,7044126.87,273557.96,0.0,1,J,5000.0,Y,L,A,,20210611,P3,,"{'x': 572604.54, 'y': 7036913.890000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,0,0,0.6541,0.309,-0.05,0.4701589667,0.0,0.0,0.8340217928,0.0,0.0,0.6501263735,0.1937153971,0,0,0.1174798411,0,0,0.002471955,0.0271207371,0,0,0.1767014353,0,0,0.25376153,Solceller
