,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
139,140,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,X,A,A,,,P1,1,"{'x': 572114.9985999996, 'y': 7036752.3059, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.3876,0.115,0.022,0.3074245995,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.1072823798,0.0,0,0.0081675,0.0,0.0,0,0.0125106554,0.0,0,0.0093371666,0.0,0.0,0,Referansesituasjon,[0],[45.9215842 43.1208082 41.3989798 ... 55.4911438 50.9951862 49.538081 ],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],0,0,0,0,0,[54.2504176 49.6043916 47.2271464 ... 69.7993938 63.7506028 59.6617476]
140,141,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572169.3224, 'y': 7036762.197700001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.2209,0.067,0.011,0.1807170583,0.0399345415,0.0,0.0801544535,0.0231647627,0.1176177541,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0590751704,0,0.0047522156,0.0030076013,0,0.0093371666,0.0017446143,0.0,0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[2.8305654  2.8305654  2.8305654  ... 2.66770944 2.74913742 2.74913742],"[-4.87971029 -4.87971029 -4.87971029 ... -4.59895723 -4.73933376
 -4.73933376]","[19.64601771 17.83473071 16.87859111 ... 27.35544553 23.67242742
 22.07558102]",0,0,"[30.80541651 27.14887951 25.53732311 ... 44.33140497 39.17698144
 34.94838504]"
141,142,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572196.1512000002, 'y': 7036766.512800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.2209,0.067,0.011,0.1807170583,0.0399345415,0.0,0.0801544535,0.0231647627,0.1176177541,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0590751704,0,0.0047522156,0.0030076013,0,0.0093371666,0.0017446143,0.0,0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[2.8305654  2.8305654  2.8305654  ... 2.66770944 2.74913742 2.74913742],"[-4.87971029 -4.87971029 -4.87971029 ... -4.59895723 -4.73933376
 -4.73933376]","[19.64601771 17.83473071 16.87859111 ... 27.35544553 23.67242742
 22.07558102]",0,0,"[30.80541651 27.14887951 25.53732311 ... 44.33140497 39.17698144
 34.94838504]"
142,143,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572217.3804000001, 'y': 7036751.718800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2609,0.067,0.014,0.1807170583,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0,0,0.0047522156,0.0,0,0.0093371666,0.0,0.0,0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],0,0,0,0,0,[35.6851268 32.0285898 30.4170334 ... 48.9303622 43.9163152 39.6877188]
143,144,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572210.9636000004, 'y': 7036813.665199999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.2209,0.067,0.011,0.1807170583,0.0399345415,0.0,0.0801544535,0.0231647627,0.1176177541,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0590751704,0,0.0047522156,0.0030076013,0,0.0093371666,0.0017446143,0.0,0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[2.8305654  2.8305654  2.8305654  ... 2.66770944 2.74913742 2.74913742],"[-4.87971029 -4.87971029 -4.87971029 ... -4.59895723 -4.73933376
 -4.73933376]","[19.64601771 17.83473071 16.87859111 ... 27.35544553 23.67242742
 22.07558102]",0,0,"[30.80541651 27.14887951 25.53732311 ... 44.33140497 39.17698144
 34.94838504]"
144,145,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1380.0,1380.0,,,,,,,,,,,,,,,,,,,,,,Y,F,A,,,P1,1,"{'x': 572277.2072000001, 'y': 7036563.645399999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2183,0.095,0.033,0.1153449641,0.0,0.0,0.10298716,0.0,0.0,0.0,0.0787115513,0.0,0,0.0165031454,0.0,0.0,0,0.0084993309,0.0,0,0.0245025983,0.0,0.0,0,Referansesituasjon,[0],"[11.91932813 12.40757379 12.39041114 ... 13.77939301 12.24459717
 12.67167736]",[6.3260914  6.3260914  6.23314619 ... 5.91502472 6.08845678 6.23918107],0,0,0,0,0,"[18.24541953 18.73366519 18.62355733 ... 19.69441774 18.33305395
 18.91085843]"
145,146,,,,,,,,,,,,,,,,,,,,,,,,6140.0,6140.0,6140.0,,,,,,,,,,,,,,,,,,,,,,Z,K,A,,,P1,1,"{'x': 572180.2703, 'y': 7036831.2467, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,1.097,0.246,0.187,0.3465868565,0.0,0.0,0.7503799053,0.0,0.0,0.0,0.1449492985,0.0,0,0.1014755786,0.0,0.0,0,0.0250223107,0.0,0,0.1616151484,0.0,0.0,0,Referansesituasjon,[0],"[40.67386512 40.14227988 39.08453287 ... 47.36975186 45.18462349
 43.86022365]","[60.64136677 59.65049173 59.05040866 ... 64.26235748 62.72156316
 61.15135026]",0,0,0,0,0,"[101.31523189  99.79277162  98.13494153 ... 111.63210934 107.90618665
 105.01157391]"
146,147,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572242.2696000002, 'y': 7036687.826499999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0104,0.003,0.001,0.0072286823,0.0,0.0,0.0032061781,0.0,0.0,0.0,0.0023630068,0.0,0,0.0003267,0.0,0.0,0,0.0001900886,0.0,0,0.0003734867,0.0,0.0,0,Referansesituasjon,[0],[1.09425174 1.02180026 0.98355467 ... 1.38488449 1.24643594 1.18256209],[0.33315334 0.25934334 0.23312666 ... 0.57233    0.51021666 0.40494666],0,0,0,0,0,[1.42740507 1.28114359 1.21668134 ... 1.95721449 1.75665261 1.58750875]
147,148,,,,,,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572237.1994000003, 'y': 7036694.312199999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0149,0.005,0.001,0.0144573647,0.0060182272,0.0,0.0064123563,0.003490983,0.0049481545,0.0,0.0047260136,0.0,0,0.0006534,0.0,0.0047260136,0,0.0003801772,0.0002406081,0,0.0007469733,0.0001395691,0.0,0,Referansesituasjon,[0],[2.18850347 2.04360051 1.96710934 ... 2.76976898 2.49287189 2.36512418],[0.66630667 0.51868667 0.46625333 ... 1.14466    1.02043333 0.80989333],[0.54111449 0.54111449 0.54111449 ... 0.50998159 0.52554804 0.52554804],"[-0.93284613 -0.93284613 -0.93284613 ... -0.87917503 -0.90601058
 -0.90601058]",[0.71454285 0.56963989 0.49314872 ... 1.38061235 1.06131327 0.93356555],0,0,[1.92196402 1.62944106 1.50051654 ... 3.03525395 2.60729464 2.26900692]
148,149,,,,,,,,,,,,,,,,,,,,,,,,178.0,178.0,178.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572230.4687999999, 'y': 7036703.550299998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0165,0.006,0.001,0.0160838182,0.0066952777,0.0,0.0071337464,0.0038837186,0.0055048219,0.0,0.0052576902,0.0,0,0.0007269075,0.0,0.0052576902,0,0.0004229472,0.0002676765,0,0.0008310078,0.0001552707,0.0,0,Referansesituasjon,[0],[2.43471011 2.27350557 2.18840915 ... 3.08136799 2.77331998 2.63120065],[0.74126617 0.57703892 0.51870683 ... 1.27343425 1.13523208 0.90100633],[0.60198988 0.60198988 0.60198988 ... 0.56735452 0.5846722  0.5846722 ],"[-1.03779132 -1.03779132 -1.03779132 ... -0.97808222 -1.00793677
 -1.00793677]",[0.79492892 0.63372438 0.54862795 ... 1.53593124 1.18071101 1.03859168],0,0,[2.13818497 1.81275317 1.66932465 ... 3.37672001 2.90061528 2.5242702 ]
149,150,,,,,,,,,,,,,,,,,,,,,,,,266.0,266.0,266.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572230.2012, 'y': 7036720.679299999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0347,0.009,0.002,0.0240353688,0.0,0.0,0.0106605423,0.0,0.0,0.0,0.0078569977,0.0,0,0.0010862775,0.0,0.0,0,0.0006320447,0.0,0,0.0012418432,0.0,0.0,0,Referansesituasjon,[0],[3.63838702 3.39748585 3.27031928 ... 4.60474092 4.14439951 3.93201894],[1.10773484 0.86231659 0.77514616 ... 1.90299725 1.69647041 1.34644766],0,0,0,0,0,[4.74612186 4.25980244 4.04546544 ... 6.50773817 5.84086992 5.2784666 ]
150,151,,,,,,,,,,,,,,,,,,,,,,,,330.0,330.0,330.0,,,,,,,,,,,,,,,,,,,,,,Y,L,A,,,P1,1,"{'x': 572250.8578000003, 'y': 7036709.737799998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0707,0.017,0.011,0.0254765943,0.0,0.0,0.0451932991,0.0,0.0,0.0,0.0104968934,0.0,0,0.0063659027,0.0,0.0,0,0.0014695966,0.0,0,0.0095749546,0.0,0.0,0,Referansesituasjon,[0],[3.24078846 3.22690612 3.19677847 ... 3.782744   3.55621055 3.47036511],[3.36161024 3.30033188 3.26793175 ... 3.57497639 3.47492059 3.37988637],0,0,0,0,0,[6.6023987  6.527238   6.46471023 ... 7.35772039 7.03113114 6.85025147]
151,152,,,,,,,,,,,,,,,,,,,,,,,,780.0,780.0,780.0,,,,,,,,,,,,,,,,,,,,,,Y,B,A,,,P1,1,"{'x': 572185.1974, 'y': 7036900.951200001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.1154,0.028,0.007,0.0841143383,0.0,0.0,0.0312602369,0.0,0.0,0.0,0.025141845,0.0,0,0.003185325,0.0,0.0,0,0.0037421304,0.0,0,0.003641495,0.0,0.0,0,Referansesituasjon,[0],"[11.46407847 10.35383131  9.76376107 ... 15.18288775 13.53340622
 12.4596959 ]",[3.24824503 2.52859753 2.27298497 ... 5.5802175  4.97461247 3.94822997],0,0,0,0,0,"[14.7123235  12.88242883 12.03674605 ... 20.76310525 18.5080187
 16.40792587]"
152,153,,,,,,,,,,,,,,,,,,,,,,,,781.0,781.0,781.0,,,,,,,,,,,,,,,,,,,,,,Y,B,A,,,P1,1,"{'x': 572191.801, 'y': 7036927.7498, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.1155,0.028,0.007,0.0842221772,0.0,0.0,0.0313003141,0.0,0.0,0.0,0.0251740781,0.0,0,0.0031894087,0.0,0.0,0,0.003746928,0.0,0,0.0036461636,0.0,0.0,0,Referansesituasjon,[0],"[11.47877601 10.36710545  9.77627871 ... 15.20235299 13.55075674
 12.47566987]",[3.25240944 2.53183932 2.27589906 ... 5.58737163 4.98099018 3.95329181],0,0,0,0,0,"[14.73118545 12.89894477 12.05217777 ... 20.78972461 18.53174693
 16.42896167]"
153,154,,,,,,,,,,,,,,,,,,,,,,,,544.0,544.0,544.0,,,,,,,,,,,,,,,,,,,,,,Y,B,A,,,P1,1,"{'x': 572227.0771000003, 'y': 7036892.521400001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0557,0.02,0.003,0.058664359,0.024744865,0.0,0.0218020114,0.0143537125,0.0195657816,0.0,0.0175348252,0.0,0,0.00222156,0.0,0.0175348252,0,0.0026098961,0.0016517615,0,0.0025397093,0.0009581346,0.0,0,Referansesituasjon,[0],"[ 7.99545986  7.22113363  6.80959747 ... 10.58909094  9.43868332
  8.68983919]",[2.26544268 1.76353468 1.58526132 ... 3.891844   3.46947332 2.75363732],[2.00499542 2.00499542 2.00499542 ... 1.88963845 1.94731693 1.94731693],"[-3.45648145 -3.45648145 -3.45648145 ... -3.25761355 -3.3570475
 -3.3570475 ]",[2.53398299 1.75965676 1.3481206  ... 5.44183895 4.13431889 3.38547476],0,0,"[ 6.80442109  5.52818686  4.93837733 ... 11.22332139  9.55110913
  8.08642901]"
154,155,,,,,,,,,,,,,,,,,,,,,,,,546.0,546.0,546.0,,,,,,,,,,,,,,,,,,,,,,Y,B,A,,,P1,1,"{'x': 572241.1305, 'y': 7036915.1917, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0559,0.02,0.004,0.0588800368,0.0248358387,0.0,0.0218821658,0.0144064835,0.0196377146,0.0,0.0175992915,0.0,0,0.0022297275,0.0,0.0175992915,0,0.0026194913,0.0016578342,0,0.0025490465,0.0009616571,0.0,0,Referansesituasjon,[0],"[ 8.02485493  7.24768191  6.83463275 ... 10.62802142  9.47338436
  8.72178713]",[2.27377152 1.77001827 1.59108948 ... 3.90615225 3.48222873 2.76376098],[2.01236672 2.01236672 2.01236672 ... 1.89658565 1.95447619 1.95447619],"[-3.4691891  -3.4691891  -3.4691891  ... -3.26959007 -3.36938958
 -3.36938958]",[2.5432991  1.76612609 1.35307692 ... 5.46184571 4.14951859 3.39792136],0,0,"[ 6.82943735  5.54851108  4.95653313 ... 11.26458361  9.5862235
  8.11615853]"
155,156,,,,,,,,,,,,,,,,,,,,,,,,546.0,546.0,546.0,,,,,,,,,,,,,,,,,,,,,,Y,B,A,,,P1,1,"{'x': 572241.0170999998, 'y': 7036940.3081, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0559,0.02,0.004,0.0588800368,0.0248358387,0.0,0.0218821658,0.0144064835,0.0196377146,0.0,0.0175992915,0.0,0,0.0022297275,0.0,0.0175992915,0,0.0026194913,0.0016578342,0,0.0025490465,0.0009616571,0.0,0,Referansesituasjon,[0],"[ 8.02485493  7.24768191  6.83463275 ... 10.62802142  9.47338436
  8.72178713]",[2.27377152 1.77001827 1.59108948 ... 3.90615225 3.48222873 2.76376098],[2.01236672 2.01236672 2.01236672 ... 1.89658565 1.95447619 1.95447619],"[-3.4691891  -3.4691891  -3.4691891  ... -3.26959007 -3.36938958
 -3.36938958]",[2.5432991  1.76612609 1.35307692 ... 5.46184571 4.14951859 3.39792136],0,0,"[ 6.82943735  5.54851108  4.95653313 ... 11.26458361  9.5862235
  8.11615853]"
156,157,2979525,50,TRØNDELAG,5001,TRONDHEIM,10507480,0,616,Videregående skole,TB,Tatt i bruk,10101,10101,10101,20060215,P,Undervisning,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036557.0,571993.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043828.6,272915.34,0.0,1,N,0.0,X,G,A,,20060215,P1,,"{'x': 571993, 'y': 7036557, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[-0. -0. -0. ... -0. -0. -0.],[0. 0. 0. ... 0. 0. 0.],0,0,0
157,158,2984054,50,TRØNDELAG,5001,TRONDHEIM,10546885,0,722,Bo- og behandlingssenter,TB,Tatt i bruk,19930504,19930525,19940221,19940311,Q,Helse- og sosialtjenester,,,19930604,19930504,1,Tilkn. off. vannverk,352.0,176.0,176.0,2,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036732.0,572092.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043993.66,273030.35,0.0,1,N,0.0,X,J,A,,19940221,P1,,"{'x': 572092, 'y': 7036732, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0979,0.022,0.009,0.0620875399,0.0,0.0,0.0357916264,0.0,0.0,0.0,0.0173517768,0.0,0,0.0044343024,0.0,0.0,0,0.0044586663,0.0,0,0.0047338086,0.0,0.0,0,Referansesituasjon,[0],[7.85192665 7.85486659 7.96529575 ... 8.62295748 8.47182653 8.31262052],[3.12165304 3.06980326 3.07825461 ... 3.53586527 3.37392718 3.2070273 ],0,0,0,0,0,"[10.97357969 10.92466985 11.04355036 ... 12.15882276 11.84575371
 11.51964781]"
158,159,4614428,50,TRØNDELAG,5001,TRONDHEIM,21071943,0,419,Annen eksp. og terminalbygning,TB,Tatt i bruk,20040126,20040419,20051019,20051216,L,Omsetning og drift av fast eiendom,,,20051216,20051216,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036519.0,572064.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043784.1,272982.51,0.0,1,N,0.0,X,W,A,,20051019,P1,,"{'x': 572064, 'y': 7036519, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Referansesituasjon,[0],[0],[0],0,0,0,0,0,0
159,160,2987440,50,TRØNDELAG,5001,TRONDHEIM,182062553,0,159,Annen bygning for bofellesskap,TB,Tatt i bruk,19260510,19260610,19270610,20030519,Q,Helse- og sosialtjenester,,,20030519,20030519,,Ikke utfylt,2232.0,2232.0,0.0,5,21,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036645.0,571943.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043920.94,272873.77,0.0,1,N,0.0,X,B,A,,19270610,P1,,"{'x': 571943, 'y': 7036645, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.4659,0.133,0.029,0.3764319467,0.0,0.0,0.0894523701,0.0,0.0,0.0,0.1235863596,0.0,0,0.00911493,0.0,0.0,0,0.0190194836,0.0,0,0.0104202779,0.0,0.0,0,Referansesituasjon,[0],"[52.692981   48.45597518 45.94722191 ... 65.80238034 59.9738554
 57.05108979]","[ 9.29497807  7.23567907  6.50423393 ... 15.968007   14.23504493
 11.29801193]",0,0,0,0,0,"[61.98795908 55.69165426 52.45145584 ... 81.77038734 74.20890033
 68.34910172]"
160,161,2987456,50,TRØNDELAG,5001,TRONDHEIM,182062723,0,612,Barnehage,TB,Tatt i bruk,19751217,19760117,19770117,20030522,P,Undervisning,,,20030522,20030522,,Ikke utfylt,410.0,205.0,205.0,2,2,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036741.0,572033.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044008.15,272972.42,0.0,1,N,0.0,X,F,A,,19770117,P1,,"{'x': 572033, 'y': 7036741, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0535,0.031,0.008,0.0496582398,0.0267590322,0.0,0.0305976345,0.0112366251,0.0116625826,0.0,0.0259516556,0.0,0,0.0049031084,0.0,0.0259516556,0,0.0023550738,0.0016585973,0,0.0072797575,0.0006964765,0.0,0,Referansesituasjon,[0],[6.20449335 6.00554519 6.01477072 ... 7.46357739 6.77642547 6.75672825],[1.87949092 1.87949092 1.85187677 ... 1.75736242 1.80888933 1.85366974],[1.83488247 1.77604664 1.77877495 ... 2.14900372 2.0040225  1.99819736],"[-4.36961088 -4.22949855 -4.23599577 ... -5.11766295 -4.77240297
 -4.75853089]",[0.         0.         0.         ... 0.19691073 0.         0.        ],0,0,[3.71437339 3.65553757 3.63065172 ... 4.10327686 3.81291184 3.85186709]
161,162,2987655,50,TRØNDELAG,5001,TRONDHEIM,182064858,0,533,Gatekjøkken kioskbygning,TB,Tatt i bruk,10101,10101,10101,20060215,I,Overnattings- og serveringsvirksomhet,,,10101,10101,,Ikke utfylt,40.0,0.0,40.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036571.0,571935.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7043847.98,272858.87,0.0,1,N,0.0,X,L,A,,20060215,P1,,"{'x': 571935, 'y': 7036571, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0083,0.003,0.001,0.0053206892,0.0025054597,0.0,0.0054779757,0.0014533378,0.0013618916,0.0,0.0022187306,0.0,0,0.0007716246,0.0,0.0022187306,0,0.0002679169,0.0001695603,0,0.0011606006,9.83566e-05,0.0,0,Referansesituasjon,[0],[0.72411082 0.70284199 0.70332126 ... 0.82334622 0.79845216 0.78587918],[0.40746791 0.40004023 0.39611294 ... 0.43333047 0.4212025  0.4096832 ],[0.25183798 0.25183798 0.25183798 ... 0.23734854 0.24459326 0.24459326],"[-0.43415227 -0.43415227 -0.43415227 ... -0.40917341 -0.42166284
 -0.42166284]",[0.03812057 0.01685174 0.01733101 ... 0.17682426 0.13219606 0.11962308],0,0,[0.69742646 0.66872995 0.66528193 ... 0.84750327 0.79799181 0.77389953]
162,163,2987693,50,TRØNDELAG,5001,TRONDHEIM,182065277,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19620718,19620818,19630818,20030519,X,Bolig,,,20030519,20030519,,Ikke utfylt,388.0,388.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036753.0,572217.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044002.88,273156.84,0.0,1,N,0.0,X,A,A,,19630818,P1,,"{'x': 572217, 'y': 7036753, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0752,0.022,0.004,0.0596403723,0.0,0.0,0.015549964,0.0,0.0,0.0,0.0208127817,0.0,0,0.001584495,0.0,0.0,0,0.0024270671,0.0,0,0.0018114103,0.0,0.0,0,Referansesituasjon,[0],"[ 8.90878733  8.36543679  8.03140208 ... 10.7652819   9.89306612
  9.61038771]",[1.61579368 1.25781518 1.13066432 ... 2.7758005  2.47455082 1.96399132],0,0,0,0,0,"[10.52458101  9.62325197  9.1620664  ... 13.5410824  12.36761694
 11.57437903]"
163,164,2987694,50,TRØNDELAG,5001,TRONDHEIM,182065285,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,19620718,19620818,19630818,20030519,X,Bolig,,,20030519,20030519,,Ikke utfylt,388.0,388.0,0.0,3,4,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036767.0,572196.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044018.79,273137.23,0.0,1,N,0.0,X,A,A,,19630818,P1,,"{'x': 572196, 'y': 7036767, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0752,0.022,0.004,0.0596403723,0.0,0.0,0.015549964,0.0,0.0,0.0,0.0208127817,0.0,0,0.001584495,0.0,0.0,0,0.0024270671,0.0,0,0.0018114103,0.0,0.0,0,Referansesituasjon,[0],"[ 8.90878733  8.36543679  8.03140208 ... 10.7652819   9.89306612
  9.61038771]",[1.61579368 1.25781518 1.13066432 ... 2.7758005  2.47455082 1.96399132],0,0,0,0,0,"[10.52458101  9.62325197  9.1620664  ... 13.5410824  12.36761694
 11.57437903]"
